697,43014,3
551261,43014,3
34,43014,1
841797,43014,1
2233,43014,1
40,50825,2
40,50825,3
932229,50825,3
860292,50825,3
18,50825,1
576127,50825,1
579663,50825,1
40,81505,2
175,81505,3
40,81505,3
424956,81505,3
197,81505,1
1167,81505,1
515950,81505,1
122,32553,2
122,32553,3
122,32553,1
2104,32553,1
642988,32553,1
697,51201,2
2005,51201,3
697,51201,3
475823,51201,3
61,51201,1
17,51201,1
1452,51201,1
751577,4154756,2
751648,4154756,2
1321655,4154756,3
1321656,4154756,3
498278,4154756,3
375,4154756,1
1165110,4154756,1
749263,4154756,1
116,90605,2
116,90605,3
318429,90605,3
1353,90605,3
244,90605,1
299,90605,1
1343,90605,1
5222,169547,2
50332,169547,3
228,169547,1
906,169547,1
301,169547,1
40,57012,2
40,57012,3
816143,57012,3
313570,57012,3
634,57012,1
1715,57012,1
1330,57012,1
2130108,4633694,2
709056,4633694,2
745247,4633694,2
520488,4633694,3
745247,4633694,3
4271336,4633694,1
2159926,4633694,1
2794962,4633694,1
634240,1345836,2
634300,1345836,3
634240,1345836,3
275286,1345836,3
288,1345836,1
362766,1345836,1
4266,1345836,1
661791,364569,2
1628380,364569,3
2057405,364569,3
661791,364569,3
158856,364569,1
949167,364569,1
1367246,364569,1
680846,7286456,2
680846,7286456,3
798788,7286456,3
4170,7286456,3
1618,7286456,1
134,7286456,1
5939164,7286456,1
1232,86879,2
787323,86879,3
537004,86879,3
719,86879,1
1371,86879,1
931,86879,1
154,112573,2
908824,112573,3
154,112573,1
521,112573,1
1526,112573,1
5124,114709,2
5124,114709,3
230032,114709,3
4056,114709,3
158,114709,1
741,114709,1
725543,114709,1
881279,2380307,2
2937122,2380307,2
881279,2380307,3
441735,2380307,3
17690,2380307,3
5645519,2380307,1
305558,2380307,1
973,2380307,1
583,82096,2
583,82096,3
118164,82096,3
1638,82096,1
344963,82096,1
921044,82096,1
233,361748,2
233,361748,3
93,361748,1
1208167,361748,1
744834,361748,1
594503,119698,2
594503,119698,3
301274,119698,3
559444,119698,1
410942,119698,1
849100,119698,1
751577,4154796,2
751648,4154796,2
1321655,4154796,3
1321656,4154796,3
498278,4154796,3
375,4154796,1
262635,4154796,1
749263,4154796,1
1466,87843,2
340580,87843,3
73053,87843,3
207401,87843,3
134,87843,1
249,87843,1
1527,87843,1
1814,119217,2
354,119217,3
255,119217,3
245,119217,1
354,119217,1
255,119217,1
4716,180093,2
782968,180093,3
4716,180093,3
995,180093,1
1467,180093,1
124,180093,1
881279,435761,2
5124,435761,3
4056,435761,3
881279,435761,3
158,435761,1
741,435761,1
349,435761,1
1396121,5311514,2
1396121,5311514,3
1038805,5311514,3
1126340,5311514,1
4759838,5311514,1
6954008,5311514,1
2045,45152,2
37,45152,2
173679,45152,3
337582,45152,3
37,45152,1
640307,45152,1
1666,45152,1
386246,1187043,2
386246,1187043,3
430785,1187043,3
6765,1187043,3
451148,1187043,1
534856,1187043,1
1587175,1187043,1
549658,86190,2
1410,86190,3
184,86190,3
434,86190,1
148,86190,1
402,86190,1
40,62622,2
40,62622,3
2009,62622,3
1158,62622,1
516972,62622,1
843213,62622,1
327273,338013,2
442109,338013,3
327273,338013,3
1410028,338013,3
120,338013,1
701,338013,1
929489,338013,1
233,105236,2
233,105236,3
812,105236,3
172,105236,1
619,105236,1
514,105236,1
41,57565,2
644823,57565,3
452878,57565,3
386750,57565,3
1536,57565,1
755403,57565,1
619938,57565,1
1701024,8267604,2
1701024,8267604,3
2764802,8267604,3
9878616,8267604,3
9862858,8267604,1
9862859,8267604,1
9862860,8267604,1
80,33467,2
542534,33467,3
80,33467,3
2144,33467,3
80,33467,1
1072,33467,1
173827,33467,1
180,56172,2
4122,56172,3
933858,56172,3
564,56172,1
27,56172,1
63,56172,1
899121,2106476,2
2105585,2106476,3
899121,2106476,3
586568,2106476,1
488917,2106476,1
5038871,2106476,1
33,53125,2
499626,53125,3
26,53125,1
1693,53125,1
51,53125,1
485,22100,2
902376,22100,3
485,22100,3
414825,22100,3
48,22100,1
927145,22100,1
484737,22100,1
33,52357,2
178785,52357,3
853138,52357,3
92267,52357,3
71,52357,1
1571,52357,1
895,52357,1
466,211915,2
491011,211915,3
466,211915,3
851582,211915,1
440913,211915,1
749363,211915,1
40,66921,2
40,66921,3
121256,66921,3
532,66921,1
535861,66921,1
60988,66921,1
459552,91251,2
10696,91251,3
459552,91251,3
470385,91251,1
592500,91251,1
490708,91251,1
40,93058,2
40,93058,3
380282,93058,3
368007,93058,3
546,93058,1
388,93058,1
352,93058,1
697,36775,2
697,36775,3
151452,36775,3
128906,36775,3
534045,36775,1
1766,36775,1
64,36775,1
697,53604,2
697,53604,3
224634,53604,3
493,53604,1
511,53604,1
534045,53604,1
361,86250,2
231,86250,3
1328,86250,3
372942,86250,3
199,86250,1
201,86250,1
874,86250,1
41,44741,2
41,44741,3
368074,44741,3
644823,44741,3
793766,44741,1
437520,44741,1
385443,44741,1
1351,70735,2
911486,70735,3
56,70735,1
602,70735,1
1727,70735,1
612322,56592,2
497369,56592,3
285210,56592,3
60,56592,1
576345,56592,1
653942,56592,1
217,75314,2
1707,75314,3
134,75314,1
149,75314,1
1732,75314,1
436,119488,2
255278,119488,3
1338,119488,3
436,119488,3
228,119488,1
128,119488,1
1602,119488,1
230032,1049413,2
677037,1049413,2
230032,1049413,3
677037,1049413,3
565336,1049413,3
799,1049413,1
2973712,1049413,1
1652,1049413,1
520,113277,2
520,113277,3
199,113277,1
134,113277,1
174,113277,1
2371802,8503618,2
592135,8503618,3
2375857,8503618,3
592135,8503618,1
5623883,8503618,1
1502434,8503618,1
485,17136,2
902376,17136,3
485,17136,3
375609,17136,1
2154,17136,1
297054,17136,1
1410815,1832382,2
1410815,1832382,3
1818216,1832382,1
368689,1832382,1
4299147,1832382,1
5363,208092,2
5363,208092,3
5458,208092,1
93,208092,1
334318,208092,1
1532,95016,2
861636,95016,3
835732,95016,3
211823,95016,3
246,95016,1
614,95016,1
889,95016,1
898288,1255953,2
898288,1255953,3
1416431,1255953,3
4034068,1255953,3
44073,1255953,1
246386,1255953,1
309945,1255953,1
229,97576,2
90151,97576,3
184,97576,3
583675,97576,3
148,97576,1
125,97576,1
233145,97576,1
1120,40522,2
953790,40522,3
59030,40522,3
80755,40522,3
536009,40522,1
821543,40522,1
136794,40522,1
1218281,10872600,2
571344,10872600,3
1273099,10872600,3
498278,10872600,3
4043618,10872600,1
3918035,10872600,1
1212722,10872600,1
5222,8579674,2
5222,8579674,3
4880670,8579674,3
2835616,8579674,1
1126657,8579674,1
990547,8579674,1
451148,986264,2
1244760,986264,2
1244760,986264,3
2594301,986264,1
451148,986264,1
1538116,986264,1
386570,363163,2
251536,363163,3
275264,363163,3
432622,363163,3
4486,363163,1
487884,363163,1
559890,363163,1
1466,59578,2
1466,59578,3
607694,59578,3
898812,59578,3
142,59578,1
1812,59578,1
2231,59578,1
634240,372784,2
4170,372784,3
275286,372784,3
634240,372784,3
288,372784,1
323,372784,1
913822,372784,1
4318159,5074352,2
6328029,5074352,3
6328031,5074352,3
6328030,5074352,3
451148,5074352,1
2799219,5074352,1
760778,5074352,1
122,12349,2
122,12349,3
122,12349,1
701012,12349,1
1067,12349,1
697,53291,2
697,53291,3
224634,53291,3
858329,53291,3
54,53291,1
348,53291,1
493,53291,1
1725469,10272386,2
358960,10272386,3
1725469,10272386,3
164,10272386,1
1469236,10272386,1
309693,10272386,1
581,42192,2
581,42192,3
650581,42192,3
12,42192,1
879,42192,1
1695,42192,1
3453283,6710474,2
3215397,6710474,2
3453283,6710474,3
3215397,6710474,3
706,6710474,1
3513533,6710474,1
702841,6710474,1
268380,6966692,2
885014,6966692,3
192942,6966692,3
268380,6966692,3
1557,6966692,1
991810,6966692,1
4802,6966692,1
217,993846,2
1010540,993846,3
67789,993846,3
138,993846,1
1706767,993846,1
3053338,993846,1
6452,55031,2
542631,55031,3
1050,55031,3
75,55031,1
44,55031,1
1847,55031,1
142,105695,2
672459,105695,3
142,105695,1
432,105695,1
151,105695,1
41,89881,2
41,89881,3
644823,89881,3
406836,89881,3
619938,89881,1
855417,89881,1
628704,89881,1
217,112641,2
683380,112641,3
217,112641,3
134,112641,1
232,112641,1
582,112641,1
868219,457430,2
868219,457430,3
1419440,457430,1
317725,457430,1
530365,457430,1
759,469494,2
759,469494,3
801737,469494,3
358,469494,1
200452,469494,1
1354,469494,1
796117,167404,2
796117,167404,3
246,167404,1
5286,167404,1
1057,167404,1
165,268978,2
326040,268978,3
621586,268978,3
128,268978,1
438,268978,1
124,268978,1
416,71853,2
1402,71853,2
1037,71853,3
92,71853,3
1385,71853,3
1037,71853,1
92,71853,1
1385,71853,1
1837,120382,2
629272,120382,3
120,120382,1
438,120382,1
1473,120382,1
41,55630,2
41,55630,3
452878,55630,3
1536,55630,1
867391,55630,1
619938,55630,1
1379,40897,2
1379,40897,3
871252,40897,3
7,40897,1
404158,40897,1
392529,40897,1
41,42876,2
15611,42876,3
41,42876,3
368074,42876,3
1536,42876,1
477553,42876,1
605270,42876,1
217,1130884,2
436164,1130884,3
1212331,1130884,3
138,1130884,1
607865,1130884,1
749263,1130884,1
836328,57115,2
108595,57115,3
165412,57115,3
122446,57115,3
537,57115,1
1258,57115,1
277,57115,1
229,107290,2
341,107290,3
462895,107290,3
554,107290,1
368,107290,1
156,107290,1
233,266697,2
233,266697,3
235,266697,3
235,266697,1
1016,266697,1
435,266697,1
1053,477348,2
1054,477348,2
1054,477348,3
1053,477348,3
565092,477348,3
169,477348,1
849,477348,1
982,477348,1
4056,266543,2
881279,266543,2
4056,266543,3
677037,266543,3
721675,266543,3
983,266543,1
1122,266543,1
1071252,266543,1
186,80678,2
212246,80678,3
75015,80678,3
186,80678,3
164,80678,1
457,80678,1
843,80678,1
217,81398,2
483766,81398,3
141734,81398,3
678014,81398,3
134,81398,1
1550,81398,1
582,81398,1
591,71315,2
1801,71315,3
591,71315,3
197,71315,1
1159,71315,1
1379,71315,1
281808,31381,2
2030,31381,2
939992,31381,2
593565,31381,3
397608,31381,3
308177,31381,3
22,31381,1
46,31381,1
593775,31381,1
574625,434409,2
905152,434409,3
905154,434409,3
2331222,434409,3
915989,434409,1
204,434409,1
1291,434409,1
118,84787,2
484111,84787,3
132168,84787,3
621,84787,1
979,84787,1
202966,84787,1
230032,2096673,2
215455,2096673,2
230032,2096673,3
215455,2096673,3
498834,2096673,3
688132,2096673,1
352778,2096673,1
85400,2096673,1
5363,120735,2
5363,120735,3
2076,120735,1
2077,120735,1
602941,120735,1
33,46912,2
461425,46912,3
1537,46912,1
38,46912,1
191950,46912,1
2728,1305806,2
3160078,1305806,3
2728,1305806,3
201857,1305806,1
897845,1305806,1
706567,1305806,1
180,50212,2
99541,50212,3
286025,50212,3
933858,50212,3
34,50212,1
27,50212,1
370144,50212,1
594503,347149,2
594503,347149,3
1168510,347149,3
47962,347149,1
454120,347149,1
309107,347149,1
1732981,5027774,2
1732981,5027774,3
531,5027774,1
437,5027774,1
5377,5027774,1
965,117951,2
920543,117951,3
388076,117951,3
191,117951,1
1971,117951,1
1538,117951,1
142,1205489,2
1010405,1205489,3
3164738,1205489,3
142,1205489,1
3057402,1205489,1
1542291,1205489,1
640334,1291584,2
640334,1291584,3
3294574,1291584,3
233561,1291584,3
362766,1291584,1
560,1291584,1
249291,1291584,1
1054,116282,2
1053,116282,2
1053,116282,3
1054,116282,3
513,116282,1
531,116282,1
114,116282,1
594503,96283,2
594503,96283,3
847054,96283,1
383022,96283,1
757076,96283,1
898288,1392214,2
3360706,1392214,3
413168,1392214,1
350453,1392214,1
205626,1392214,1
142,405159,2
353673,405159,3
101801,405159,3
5476,405159,1
142,405159,1
151,405159,1
122,15864,2
122,15864,3
122,15864,1
841501,15864,1
615306,15864,1
631,83658,2
266684,83658,3
672459,83658,3
1140,83658,3
148,83658,1
442,83658,1
707,83658,1
229,264464,2
622288,264464,3
7646,264464,3
1127221,264464,3
138,264464,1
158,264464,1
686,264464,1
1415,47296,2
775977,47296,3
425711,47296,3
802563,47296,3
8,47296,1
1500,47296,1
2011,47296,1
715346,41959,2
1294,41959,3
80,41959,3
466099,41959,3
80,41959,1
1072,41959,1
885098,41959,1
6498,118849,2
6498,118849,3
619870,118849,1
268488,118849,1
781245,118849,1
943758,52618,2
908753,52618,3
876562,52618,3
683,52618,3
32,52618,1
370144,52618,1
963,52618,1
2588606,2024544,2
725983,2024544,3
1185849,2024544,3
252230,2024544,1
931324,2024544,1
1055413,2024544,1
115669,17925,2
36,17925,2
36,17925,3
115669,17925,3
90213,17925,3
36,17925,1
533045,17925,1
147070,17925,1
5,50986,2
5,50986,3
803705,50986,1
761,50986,1
862026,50986,1
399,2267998,2
5058839,2267998,3
255,2267998,1
683253,2267998,1
439,2267998,1
500,112471,2
500,112471,3
471811,112471,3
160,112471,1
365,112471,1
248600,112471,1
946734,1201607,2
460141,1201607,3
746830,1201607,3
705356,1201607,1
914612,1201607,1
342488,1201607,1
1047,77416,2
1047,77416,3
913346,77416,3
307311,77416,3
134,77416,1
686,77416,1
1030,77416,1
6487,107207,2
174840,107207,3
313623,107207,3
6487,107207,3
358,107207,1
592,107207,1
188949,107207,1
27572,2278388,2
959003,2278388,3
27572,2278388,3
2450453,2278388,3
146,2278388,1
719,2278388,1
23832,2278388,1
1008,31679,2
118227,31679,3
287931,31679,3
175333,31679,3
71,31679,1
795,31679,1
1647,31679,1
167241,46268,2
1064118,46268,3
167241,46268,3
350823,46268,3
598971,46268,1
889024,46268,1
886870,46268,1
40,72684,2
40,72684,3
856842,72684,3
641939,72684,1
1943,72684,1
535861,72684,1
36,15324,2
369841,15324,3
593477,15324,3
115669,15324,3
36,15324,1
570230,15324,1
444172,15324,1
94435,353969,2
94435,353969,3
1323286,353969,3
1646563,353969,3
814280,353969,1
1235292,353969,1
1323287,353969,1
1049433,3170832,2
1480980,3170832,3
488953,3170832,1
5016878,3170832,1
108703,3170832,1
154,2119532,2
770938,2119532,3
460795,2119532,3
1940449,2119532,1
941777,2119532,1
3478396,2119532,1
655053,4729430,2
3582089,4729430,2
655053,4729430,3
2700235,4729430,3
2082813,4729430,3
5403,4729430,1
799777,4729430,1
429069,4729430,1
5,50976,2
5,50976,3
1884,50976,1
85038,50976,1
252345,50976,1
1167933,3011894,2
1238855,3011894,3
1167933,3011894,3
334882,3011894,1
555404,3011894,1
897640,3011894,1
1054,118715,2
1053,118715,2
1053,118715,3
1054,118715,3
313,118715,1
422,118715,1
194,118715,1
213450,892769,2
761498,892769,2
204030,892769,3
213450,892769,3
761498,892769,3
59431,892769,1
124930,892769,1
2395586,892769,1
4306,1392190,2
4306,1392190,3
565068,1392190,3
490147,1392190,3
362766,1392190,1
234,1392190,1
396558,1392190,1
254178,978762,2
254178,978762,3
1057,978762,1
450,978762,1
51509,978762,1
230032,198781,2
798899,198781,2
881279,198781,2
230032,198781,3
191717,198781,3
682066,198781,3
345,198781,1
422,198781,1
316701,198781,1
229,73195,2
1940,73195,3
331956,73195,3
1702,73195,1
1727,73195,1
377,73195,1
3433,19254,2
217865,19254,3
3433,19254,3
266029,19254,1
798564,19254,1
75551,19254,1
313623,395169,2
669311,395169,3
313623,395169,3
332,395169,1
645683,395169,1
1618,395169,1
654868,46438,2
633792,46438,3
654868,46438,3
753479,46438,1
383261,46438,1
945522,46438,1
1837,97165,2
776114,97165,3
245,97165,1
494,97165,1
160,97165,1
6249,48473,2
51808,48473,3
6249,48473,3
52333,48473,1
52334,48473,1
52343,48473,1
814,75148,2
230,75148,3
230,75148,1
1735,75148,1
949350,75148,1
231,91763,2
231,91763,3
221,91763,1
297,91763,1
353,91763,1
3506,1950186,2
125336,1950186,3
3890871,1950186,3
445669,1950186,3
354,1950186,1
288,1950186,1
1256532,1950186,1
1661,92005,2
175,92005,3
317279,92005,3
262595,92005,3
696,92005,1
203,92005,1
397,92005,1
116,88247,2
116,88247,3
5036,88247,3
936537,88247,3
216,88247,1
157,88247,1
299,88247,1
565336,1895587,2
1802857,1895587,3
565336,1895587,3
749263,1895587,1
474,1895587,1
1046097,1895587,1
165,1979320,2
604948,1979320,3
117709,1979320,1
1165110,1979320,1
1312575,1979320,1
576,758758,2
576,758758,3
1040556,758758,3
386472,758758,1
681,758758,1
1416,758758,1
1486,74958,2
154665,74958,3
1159,74958,1
34,74958,1
2075,74958,1
281808,32138,2
2030,32138,2
503777,32138,2
486538,32138,3
753249,32138,3
941138,32138,3
23,32138,1
604656,32138,1
1961,32138,1
3506,3315342,2
3506,3315342,3
291082,3315342,3
338169,3315342,3
413168,3315342,1
1772,3315342,1
6748436,3315342,1
601,107048,2
748035,107048,3
601,107048,3
195,107048,1
510,107048,1
254402,107048,1
83348,382932,2
684342,382932,2
83348,382932,3
684342,382932,3
135296,382932,3
4951,382932,1
738918,382932,1
652663,382932,1
500,381681,2
500,381681,3
365,381681,3
160,381681,3
160,381681,1
365,381681,1
229943,381681,1
1243,70047,2
87861,70047,3
995,70047,1
1884,70047,1
304,70047,1
943758,36868,2
792845,36868,3
437969,36868,3
1485,36868,1
763,36868,1
545298,36868,1
83348,317705,2
83348,317705,3
5266,317705,1
168,317705,1
456,317705,1
523932,35446,2
501872,35446,3
562372,35446,3
523932,35446,3
1479,35446,1
912,35446,1
821041,35446,1
33,32976,2
238898,32976,3
792845,32976,3
365661,32976,3
59,32976,1
21,32976,1
1695,32976,1
406,32551,2
425913,32551,3
825705,32551,3
20,32551,1
2034,32551,1
1017,32551,1
690597,58946,2
758357,58946,3
690597,58946,3
352835,58946,1
552483,58946,1
754272,58946,1
2120,1028532,2
2124742,1028532,3
793881,1028532,3
152,1028532,1
260,1028532,1
846480,1028532,1
742341,61512,2
668914,61512,3
682757,61512,3
237543,61512,3
56,61512,1
1421,61512,1
1510,61512,1
327944,245712,2
37247,245712,3
248408,245712,1
305558,245712,1
865949,245712,1
893659,325980,2
254645,325980,3
744429,325980,3
64181,325980,3
136,325980,1
1691,325980,1
89217,325980,1
76,53198,2
76,53198,3
610115,53198,3
529543,53198,1
753716,53198,1
561158,53198,1
440913,113247,2
440913,113247,3
1993,113247,1
468003,113247,1
846548,113247,1
5,60827,2
5,60827,3
761,60827,1
880521,60827,1
472234,60827,1
1402,79470,2
1037,79470,3
92,79470,3
416,79470,3
1037,79470,1
92,79470,1
1589,79470,1
1463981,476735,2
1463981,476735,3
1002038,476735,1
476334,476735,1
406157,476735,1
41,71411,2
41,71411,3
619330,71411,3
37539,71411,3
613364,71411,1
813272,71411,1
125730,71411,1
1008,25316,2
728307,25316,3
11343,25316,3
22,25316,1
1055,25316,1
175369,25316,1
936404,59742,2
403346,59742,3
512231,59742,3
189496,59742,3
267,59742,1
1626,59742,1
662223,59742,1
661791,4016934,2
1258797,4016934,3
1941029,4016934,3
661791,4016934,3
1195119,4016934,1
1978402,4016934,1
2437361,4016934,1
4377096,15097216,2
4377096,15097216,3
1322281,15097216,3
1421814,15097216,1
7934649,15097216,1
8904193,15097216,1
166256,103639,2
615780,103639,2
166256,103639,3
615780,103639,3
254645,103639,3
918334,103639,1
245,103639,1
488306,103639,1
277,83987,2
109300,83987,3
1426,83987,1
24,83987,1
368990,83987,1
853238,1454029,2
853238,1454029,3
3543826,1454029,3
1297015,1454029,1
205626,1454029,1
818055,1454029,1
873779,101414,2
936374,101414,2
941314,101414,3
152312,101414,3
761498,101414,3
641314,101414,1
913,101414,1
181425,101414,1
