3836977,5753856,1
251526,5753856,1
3582197,5753856,1
5939581,9432978,0
7802961,9432978,1
6845062,9432978,1
6845060,9432978,1
4646711,4508902,1
5481013,4508902,1
5489754,4508902,1
1465001,1910272,1
1411540,1910272,1
2573928,1910272,1
985,96697,0
4981,96697,0
800376,96697,0
144657,96697,1
4813,96697,1
733427,96697,1
794914,412142,0
491402,412142,1
4898,412142,1
494,412142,1
5831457,13675832,1
7946031,13675832,1
7705136,13675832,1
752841,286486,0
4821,286486,1
413052,286486,1
439813,286486,1
1819972,4574334,0
1819973,4574334,0
5611121,4574334,1
6016511,4574334,1
213,4574334,1
488991,407362,0
601822,407362,0
1579,407362,1
1521,407362,1
51397,407362,1
271501,1606375,0
95017,1606375,1
517642,1606375,1
1527,1606375,1
3564817,5687612,0
3564817,5687612,1
5427486,5687612,1
1469236,5687612,1
3079117,6741278,0
4659860,6741278,0
3077550,6741278,0
3081796,6741278,1
799777,6741278,1
644897,6741278,1
2802722,1856010,0
228,1856010,1
318703,1856010,1
705,1856010,1
1980806,804503,0
358316,804503,1
5253,804503,1
440229,804503,1
471392,1190634,0
881631,1190634,1
4425051,1190634,1
1102278,1190634,1
2616557,10233448,1
1142722,10233448,1
228356,10233448,1
792371,5788792,0
3014031,5788792,1
97504,5788792,1
1652433,5788792,1
604948,4786824,0
2946516,4786824,1
1469236,4786824,1
1767,4786824,1
734472,92455,0
1772,92455,1
653,92455,1
408,92455,1
370058,86661,0
107950,86661,1
121651,86661,1
769315,86661,1
916,758745,0
151419,758745,1
110168,758745,1
1472917,758745,1
1104036,387764,0
1095060,387764,0
640193,387764,0
593267,387764,1
916267,387764,1
455057,387764,1
792263,13991232,0
385,13991232,1
5210,13991232,1
5011,13991232,1
165087,1628033,1
1414369,1628033,1
561982,1628033,1
787474,1518542,1
665550,1518542,1
2670109,1518542,1
9772311,11280740,0
4395,11280740,1
7100086,11280740,1
3138882,11280740,1
165087,5712554,1
561982,5712554,1
1414369,5712554,1
1176135,318871,0
1827148,318871,1
370650,318871,1
1321026,318871,1
406334,459159,0
1128050,459159,1
808576,459159,1
134922,459159,1
1083672,10638036,0
1250946,10638036,1
5598573,10638036,1
1251059,10638036,1
580519,2303687,0
1161994,2303687,1
566049,2303687,1
1160,2303687,1
456158,6025022,0
627624,6025022,1
175834,6025022,1
482851,6025022,1
586965,348914,0
648249,348914,1
574534,348914,1
662504,348914,1
543612,773262,0
355910,773262,1
1358539,773262,1
953882,773262,1
4810,106179,0
141,106179,1
96,106179,1
683379,106179,1
1285613,4299972,1
6754631,4299972,1
3951768,4299972,1
199948,1266020,0
1321658,1266020,0
688132,1266020,1
641389,1266020,1
644406,1266020,1
8311749,10530900,0
451239,10530900,1
3453549,10530900,1
6420520,10530900,1
6845062,12004706,1
944834,12004706,1
1088155,12004706,1
604607,111958,1
641192,111958,1
446392,111958,1
100,88484,1
733153,88484,1
570570,88484,1
1618263,988824,0
7597176,988824,1
847594,988824,1
281068,988824,1
375138,1733785,1
1142392,1733785,1
90360,1733785,1
1557594,5555260,0
893257,5555260,1
601553,5555260,1
1250791,5555260,1
5137121,9335498,1
6450743,9335498,1
7583837,9335498,1
2837311,14392248,0
8311749,14392248,0
3832707,14392248,1
6449658,14392248,1
9623913,14392248,1
1206844,3322312,0
1214435,3322312,1
352,3322312,1
2832695,3322312,1
994488,1486217,0
71304,1486217,1
339460,1486217,1
2436722,1486217,1
1101677,994314,1
757327,994314,1
97765,994314,1
2255973,4288182,0
2255973,4288182,1
3109964,4288182,1
3147751,4288182,1
203961,9140342,0
2728054,9140342,1
1013793,9140342,1
233215,9140342,1
388273,94517,0
388273,94517,1
625621,94517,1
64546,94517,1
1698655,1795096,1
4245708,1795096,1
43709,1795096,1
6794152,3398540,0
4986852,3398540,1
5481013,3398540,1
2106149,3398540,1
100,92324,1
733153,92324,1
491402,92324,1
918852,1641384,0
1541845,1641384,0
424315,1641384,0
636046,1641384,1
5211,1641384,1
565366,1641384,1
380,96639,1
169,96639,1
418,96639,1
370058,90509,0
107950,90509,1
362570,90509,1
769315,90509,1
6938,2049116,0
1836999,2049116,0
2500207,2049116,0
5086277,2049116,1
3634704,2049116,1
2586196,2049116,1
671856,5290382,0
2676147,5290382,1
564697,5290382,1
1396022,5290382,1
203563,380136,1
410,380136,1
865785,380136,1
1223455,158417,1
80232,158417,1
451383,158417,1
7804130,5189670,1
8390567,5189670,1
5224688,5189670,1
2216378,1305826,0
224007,1305826,1
1660179,1305826,1
444786,1305826,1
513170,4236770,0
792263,4236770,0
126,4236770,1
2093766,4236770,1
717709,4236770,1
834960,9174558,0
474,9174558,1
765597,9174558,1
836121,9174558,1
100,96657,0
193485,96657,0
100,96657,1
3741,96657,1
956126,96657,1
909124,5421602,0
6741374,5421602,1
416524,5421602,1
861075,5421602,1
1428827,434706,1
1240448,434706,1
1145982,434706,1
837064,94525,1
292140,94525,1
413946,94525,1
2847370,475784,0
634300,475784,0
939697,475784,1
942482,475784,1
438,475784,1
1010540,979432,0
114,979432,1
531808,979432,1
788335,979432,1
3662,1489428,0
648249,1489428,1
780678,1489428,1
141710,1489428,1
305,53488,1
173416,53488,1
1344723,53488,1
1093039,6763664,0
401264,6763664,1
1303,6763664,1
1794,6763664,1
7191504,8289930,1
2619894,8289930,1
9712430,8289930,1
291082,10048342,0
778819,10048342,0
5896355,10048342,1
4006608,10048342,1
131966,10048342,1
2765191,2244495,0
2765191,2244495,1
2868110,2244495,1
7091160,2244495,1
248844,80306,1
1329,80306,1
288621,80306,1
815070,1870479,0
1099,1870479,1
607865,1870479,1
302330,1870479,1
6875639,8595766,0
5092260,8595766,1
1587175,8595766,1
2410557,8595766,1
90386,863046,0
1318596,863046,0
1235366,863046,0
1318596,863046,1
1235366,863046,1
1055302,863046,1
755997,268093,0
4468244,268093,1
214354,268093,1
481624,268093,1
637586,88509,1
945881,88509,1
35635,88509,1
670408,187664,1
828961,187664,1
212626,187664,1
1978079,2100976,1
2098978,2100976,1
1742600,2100976,1
850733,10332508,0
5263129,10332508,1
3128226,10332508,1
444786,10332508,1
4170,275137,0
551376,275137,0
795975,275137,0
525855,275137,1
482851,275137,1
742146,275137,1
202603,237123,1
69109,237123,1
18729,237123,1
35635,280249,1
1254072,280249,1
618955,280249,1
1579,314979,1
1521,314979,1
755267,314979,1
1593460,10850932,1
1162030,10850932,1
1981533,10850932,1
1921,106028,0
1938,106028,1
424800,106028,1
1433,106028,1
567129,417373,0
567129,417373,1
881672,417373,1
358452,417373,1
1256362,403778,0
95564,403778,0
1748959,403778,0
191,403778,1
95564,403778,1
1256362,403778,1
1483369,487831,1
1547964,487831,1
1817670,487831,1
315041,290978,0
580351,290978,0
315041,290978,1
293509,290978,1
188871,290978,1
1295763,13706018,0
3414040,13706018,1
6662487,13706018,1
2977461,13706018,1
127373,1492966,0
127373,1492966,1
3463761,1492966,1
3425494,1492966,1
620017,423731,1
1717227,423731,1
442933,423731,1
733886,4063800,0
440913,4063800,1
517975,4063800,1
951520,4063800,1
1318596,7908628,0
1315378,7908628,1
1546196,7908628,1
5857106,7908628,1
1322753,4158110,0
1785339,4158110,1
225,4158110,1
3361199,4158110,1
81449,6108262,0
4129969,6108262,1
3075833,6108262,1
81449,6108262,1
1354763,9544034,0
1356032,9544034,0
48075,9544034,1
3606487,9544034,1
1421465,9544034,1
176869,129690,1
338425,129690,1
598748,129690,1
505386,163507,0
666168,163507,0
4804,163507,1
595110,163507,1
830198,163507,1
8036,1586680,0
920274,1586680,0
2536,1586680,1
513,1586680,1
3103119,1586680,1
248844,86831,1
1329,86831,1
288621,86831,1
151,1513168,1
2994354,1513168,1
435434,1513168,1
372222,7221388,0
1375358,7221388,0
1376383,7221388,0
1494,7221388,1
951420,7221388,1
4927704,7221388,1
6955079,7562112,0
1004299,7562112,0
614682,7562112,0
5049751,7562112,1
9500848,7562112,1
8360867,7562112,1
1742119,4647692,0
862932,4647692,0
1742119,4647692,1
3466819,4647692,1
5572919,4647692,1
7121595,12343534,1
1361499,12343534,1
1697606,12343534,1
215299,1442449,0
1813878,1442449,1
5128,1442449,1
71847,1442449,1
586003,421357,1
1309787,421357,1
657139,421357,1
850733,278238,0
482851,278238,1
538683,278238,1
724656,278238,1
4049300,5288312,0
6196797,5288312,1
8175494,5288312,1
8000701,5288312,1
218923,417349,1
35514,417349,1
683116,417349,1
606439,118273,1
372423,118273,1
253126,118273,1
1176676,1124373,0
402271,1124373,1
5408,1124373,1
95478,1124373,1
215299,1758429,0
1314,1758429,1
71847,1758429,1
579795,1758429,1
30417,112159,0
644527,112159,1
370677,112159,1
594074,112159,1
1014365,2575988,0
431918,2575988,0
1015106,2575988,0
3042755,2575988,1
2554352,2575988,1
3091777,2575988,1
154104,290988,0
1033215,290988,1
1036211,290988,1
1034266,290988,1
628285,436992,0
2092886,436992,1
134922,436992,1
4929530,436992,1
158,120570,1
780678,120570,1
809031,120570,1
1090070,1534360,1
1754048,1534360,1
1625669,1534360,1
169326,149460,0
4981,149460,0
921942,149460,1
224007,149460,1
5408,149460,1
4111,4093826,0
186,4093826,0
1492,4093826,1
498247,4093826,1
395398,4093826,1
188871,4082744,0
188871,4082744,1
429363,4082744,1
830556,4082744,1
1140345,2701582,1
19885,2701582,1
103495,2701582,1
840539,203082,1
412585,203082,1
765815,203082,1
8301460,5897304,1
757327,5897304,1
960033,5897304,1
298188,2243973,0
199215,2243973,1
586568,2243973,1
223518,2243973,1
1363595,1439629,0
570364,1439629,1
2209821,1439629,1
2255973,1439629,1
6439608,3230854,0
1318843,3230854,0
5102082,3230854,0
1711829,3230854,1
4625680,3230854,1
1434871,3230854,1
2907,995832,1
710447,995832,1
855564,995832,1
3005544,1230180,0
3005544,1230180,1
3006224,1230180,1
3003911,1230180,1
1032217,4295140,1
3616414,4295140,1
5390313,4295140,1
2391794,3526078,0
506405,3526078,0
506405,3526078,1
1573,3526078,1
2391794,3526078,1
697115,2401256,0
1873,2401256,0
1981893,2401256,1
1806,2401256,1
131966,2401256,1
7954541,6111552,1
8518556,6111552,1
9332952,6111552,1
33,47708,1
878826,47708,1
2369,47708,1
5082,3920596,0
702,3920596,1
173,3920596,1
940362,3920596,1
3096205,1710308,0
3096205,1710308,1
759525,1710308,1
2936993,1710308,1
24856,2937900,0
66764,2937900,0
2428245,2937900,1
654110,2937900,1
2205243,2937900,1
5137121,3895150,1
5190250,3895150,1
4785118,3895150,1
914844,2433738,0
1416718,2433738,0
40753,2433738,1
1319592,2433738,1
535741,2433738,1
316079,472027,1
1473,472027,1
234440,472027,1
602836,262150,0
602836,262150,1
47155,262150,1
340067,262150,1
1208415,5675620,0
1256532,5675620,1
2362244,5675620,1
1602660,5675620,1
182459,7278862,0
2130040,7278862,1
1013521,7278862,1
1013522,7278862,1
1938432,7472896,0
1938432,7472896,1
9366003,7472896,1
743127,7472896,1
236564,6958022,1
95104,6958022,1
630088,6958022,1
249133,103584,0
2458358,103584,0
506718,103584,0
807649,103584,1
230064,103584,1
952801,103584,1
2145487,10155688,0
701,10155688,1
629855,10155688,1
5443,10155688,1
1547964,397150,1
1546196,397150,1
1478358,397150,1
81189,1299368,0
191044,1299368,1
4999,1299368,1
5093,1299368,1
1665588,421291,1
1699242,421291,1
1699371,421291,1
228356,5249462,1
3145634,5249462,1
741398,5249462,1
840,43208,1
789,43208,1
888573,43208,1
172257,7259746,0
3307410,7259746,1
5580581,7259746,1
9614109,7259746,1
4057793,5071412,0
931251,5071412,0
867,5071412,1
1473,5071412,1
6019117,5071412,1
1697606,1298820,1
1001404,1298820,1
160049,1298820,1
1783265,9561862,0
851317,9561862,1
926697,9561862,1
636046,9561862,1
3824767,7658402,0
3824575,7658402,0
520893,7658402,0
192505,7658402,1
1128572,7658402,1
876138,7658402,1
395275,310455,0
457655,310455,1
917320,310455,1
397928,310455,1
